job_id,team_id,job_type,region,energy_kwh,runtime_minutes,selected_start,selected_end,carbon_intensity,carbon_emission_kg,baseline_carbon_emission_kg,carbon_avoided_kg,carbon_reduction_pct,electricity_cost_usd,baseline_cost_usd,cost_difference_usd,cost_reduction_pct,native_cost_inr,baseline_native_cost_inr,cost_saved_inr,scheduling_delay_hours,sla_met,tariff_plan,scheduling_method,slot_utilization_pct,demand_predicted,spilled_from_preferred,ml_advisor_used
GS-JOB-000273,operations,BACKUP,IN-WB,16.77,155,2026-09-09T14:00:00,2026-09-09T16:35:00,742.0,12.44334,12.5775,0.13416,1.07,2.203578,0.895518,-1.30806,-146.07,183.63,74.63,-109.0,19.84,True,ToD,batch_contention_aware_ml,55.7,0.9977,False,True
GS-JOB-000274,finance,REPORT_GENERATION,IN-PB,3.562,82,2026-09-09T04:00:00,2026-09-09T05:22:00,351.0,1.250262,1.756066,0.505804,28.8,0.299208,0.256464,-0.042744,-16.67,24.93,21.37,-3.56,9.84,True,ToD,batch_contention_aware_ml,18.6,0.2516,False,True
GS-JOB-000275,ml-platform,ML_TRAINING,US-CA,119.36,192,2026-09-08T18:09:20.000345,2026-09-08T21:21:20.000345,134.0,15.99424,15.99424,0.0,0.0,13.704915,13.704915,0.0,0.0,13.7,13.7,0.0,0.0,True,ToD,batch_contention_aware_ml,68.6,0.9977,False,True
GS-JOB-000276,data-engineering,ETL,US-NY,5.175,69,2026-09-08T18:09:20.000345,2026-09-08T19:18:20.000345,346.0,1.79055,1.79055,0.0,0.0,1.0764,1.0764,0.0,0.0,1.08,1.08,0.0,0.0,True,Demand,batch_contention_aware_ml,38.6,0.9977,False,True
GS-JOB-000277,analytics,IMAGE_PROCESSING,US-TX,73.944,281,2026-09-08T22:00:00,2026-09-09T02:41:00,351.0,25.954344,25.14096,0.0,0.0,4.525077,4.525077,0.0,0.0,4.53,4.53,0.0,3.84,True,Flat,batch_contention_aware_ml,77.1,0.2516,True,True
GS-JOB-000278,analytics,ETL,SE,16.066,166,2026-09-09T01:00:00,2026-09-09T03:46:00,15.0,0.24099,0.305254,0.064264,21.05,0.051893,0.051893,0.0,0.0,0.55,0.55,0.0,6.84,True,Demand,batch_contention_aware_ml,28.6,0.2516,True,True
GS-JOB-000279,ml-platform,ANALYTICS,AU-SA-Large,1.8,30,2026-09-08T18:09:20.000345,2026-09-08T18:39:20.000345,38.0,0.0684,0.0684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,62.9,0.9977,False,True
GS-JOB-000280,operations,BACKUP,AU-SA-Small,3.956,55,2026-09-08T23:00:00,2026-09-08T23:55:00,44.0,0.174064,0.150328,0.0,0.0,0.231426,0.231426,0.0,0.0,0.36,0.36,0.0,4.84,True,ToD,batch_contention_aware_ml,88.6,0.2516,True,True
GS-JOB-000281,finance,REPORT_GENERATION,IN-TG,4.4,48,2026-09-08T18:09:20.000345,2026-09-08T18:57:20.000345,533.0,2.3452,2.3452,0.0,0.0,0.37752,0.37752,0.0,0.0,31.46,31.46,0.0,0.0,True,ToD,batch_contention_aware_ml,57.1,0.9977,False,True
GS-JOB-000282,operations,DATA_PROCESSING,IN-GJ,1.444,23,2026-09-08T18:09:20.000345,2026-09-08T18:32:20.000345,651.0,0.940044,0.940044,0.0,0.0,0.069312,0.069312,0.0,0.0,5.78,5.78,0.0,0.0,True,ToD,batch_contention_aware_ml,44.3,0.9977,False,True
GS-JOB-000283,ml-platform,ANALYTICS,IN-WB,2.256,29,2026-09-08T18:09:20.000345,2026-09-08T18:38:20.000345,750.0,1.692,1.692,0.0,0.0,0.12047,0.12047,0.0,0.0,10.04,10.04,0.0,0.0,True,ToD,batch_contention_aware_ml,98.6,0.9977,True,True
GS-JOB-000284,operations,DATA_PROCESSING,IN-PB,1.218,25,2026-09-09T02:00:00,2026-09-09T02:25:00,436.0,0.531048,0.600474,0.069426,11.56,0.102312,0.087696,-0.014616,-16.67,8.53,7.31,-1.22,7.84,True,ToD,batch_contention_aware_ml,12.9,0.2516,False,True
GS-JOB-000285,operations,DATA_PROCESSING,US-CA,1.17,18,2026-09-08T18:09:20.000345,2026-09-08T18:27:20.000345,134.0,0.15678,0.15678,0.0,0.0,0.134339,0.134339,0.0,0.0,0.13,0.13,0.0,0.0,True,ToD,batch_contention_aware_ml,50.0,0.9977,False,True
GS-JOB-000286,data-engineering,ETL,US-NY,21.8,131,2026-09-09T07:00:00,2026-09-09T09:11:00,316.0,6.8888,7.5428,0.654,8.67,4.5344,4.5344,0.0,0.0,4.53,4.53,0.0,12.84,True,Demand,batch_contention_aware_ml,20.0,0.2516,False,True
GS-JOB-000287,data-engineering,BACKUP,US-TX,3.944,41,2026-09-08T18:09:20.000345,2026-09-08T18:50:20.000345,340.0,1.34096,1.34096,0.0,0.0,0.241357,0.241357,0.0,0.0,0.24,0.24,0.0,0.0,True,Flat,batch_contention_aware_ml,72.9,0.9977,True,True
GS-JOB-000288,ml-platform,ANALYTICS,SE,2.926,46,2026-09-08T18:09:20.000345,2026-09-08T18:55:20.000345,19.0,0.055594,0.055594,0.0,0.0,0.009451,0.009451,0.0,0.0,0.1,0.1,0.0,0.0,True,Demand,batch_contention_aware_ml,30.0,0.9977,False,True
GS-JOB-000289,finance,ML_TRAINING,AU-SA-Large,95.22,414,2026-09-08T23:00:00,2026-09-09T05:54:00,44.0,4.18968,3.61836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,True,Demand,batch_contention_aware_ml,62.9,0.2516,True,True
GS-JOB-000290,operations,BACKUP,AU-SA-Small,3.655,51,2026-09-08T18:09:20.000345,2026-09-08T19:00:20.000345,38.0,0.13889,0.13889,0.0,0.0,0.213817,0.213817,0.0,0.0,0.33,0.33,0.0,0.0,True,ToD,batch_contention_aware_ml,37.1,0.9977,False,True
GS-JOB-000291,finance,REPORT_GENERATION,IN-TG,9.424,149,2026-09-09T08:00:00,2026-09-09T10:29:00,382.0,3.599968,5.022992,1.423024,28.33,0.808579,0.808579,0.0,0.0,67.38,67.38,0.0,13.84,True,ToD,batch_contention_aware_ml,25.7,0.2516,False,True
GS-JOB-000292,operations,DATA_PROCESSING,IN-GJ,2.66,84,2026-09-08T18:09:20.000345,2026-09-08T19:33:20.000345,651.0,1.73166,1.73166,0.0,0.0,0.12768,0.12768,0.0,0.0,10.64,10.64,0.0,0.0,True,ToD,batch_contention_aware_ml,78.6,0.9977,False,True
GS-JOB-000293,operations,DATA_PROCESSING,IN-WB,3.783,58,2026-09-08T19:00:00,2026-09-08T19:58:00,755.0,2.856165,2.83725,0.0,0.0,0.202012,0.202012,0.0,0.0,16.83,16.83,0.0,0.84,True,ToD,batch_contention_aware_ml,90.0,0.2516,True,True
GS-JOB-000294,operations,ETL,IN-PB,15.555,110,2026-09-09T03:00:00,2026-09-09T04:50:00,389.0,6.050895,7.668615,1.61772,21.1,1.30662,1.11996,-0.18666,-16.67,108.89,93.33,-15.56,8.84,True,ToD,batch_contention_aware_ml,22.9,0.2516,False,True
GS-JOB-000295,ml-platform,ML_TRAINING,US-CA,181.435,393,2026-09-08T22:00:00,2026-09-09T04:33:00,209.0,37.919915,24.31229,0.0,0.0,25.812757,20.832367,-4.980391,-23.91,25.81,20.83,-4.98,3.84,True,ToD,batch_contention_aware_ml,70.0,0.2516,True,True
GS-JOB-000296,ml-platform,ANALYTICS,US-NY,1.533,44,2026-09-08T18:09:20.000345,2026-09-08T18:53:20.000345,346.0,0.530418,0.530418,0.0,0.0,0.318864,0.318864,0.0,0.0,0.32,0.32,0.0,0.0,True,Demand,batch_contention_aware_ml,51.4,0.9977,False,True
GS-JOB-000297,data-engineering,ETL,US-TX,3.045,52,2026-09-08T18:09:20.000345,2026-09-08T19:01:20.000345,340.0,1.0353,1.0353,0.0,0.0,0.186342,0.186342,0.0,0.0,0.19,0.19,0.0,0.0,True,Flat,batch_contention_aware_ml,54.3,0.9977,True,True
GS-JOB-000298,analytics,IMAGE_PROCESSING,SE,87.86,276,2026-09-08T20:00:00,2026-09-09T00:36:00,16.0,1.40576,1.66934,0.26358,15.79,0.283788,0.283788,0.0,0.0,2.99,2.99,0.0,1.84,True,Demand,batch_contention_aware_ml,61.4,0.2516,False,True
GS-JOB-000299,finance,ML_TRAINING,AU-SA-Large,171.938,265,2026-09-08T18:09:20.000345,2026-09-08T22:34:20.000345,38.0,6.533644,6.533644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,75.7,0.9977,False,True
GS-JOB-000300,finance,REPORT_GENERATION,AU-SA-Small,2.28,72,2026-09-08T18:09:20.000345,2026-09-08T19:21:20.000345,38.0,0.08664,0.08664,0.0,0.0,0.13338,0.13338,0.0,0.0,0.21,0.21,0.0,0.0,True,ToD,batch_contention_aware_ml,62.9,0.9977,False,True
GS-JOB-000301,data-engineering,ETL,IN-TG,4.968,65,2026-09-09T04:00:00,2026-09-09T05:05:00,410.0,2.03688,2.647944,0.611064,23.08,0.456062,0.426254,-0.029808,-6.99,38.01,35.52,-2.48,9.84,True,ToD,batch_contention_aware_ml,5.7,0.2516,False,True
GS-JOB-000302,data-engineering,ETL,IN-GJ,23.571,146,2026-09-09T02:00:00,2026-09-09T04:26:00,631.0,14.873301,15.344721,0.47142,3.07,1.258691,1.131408,-0.127283,-11.25,104.89,94.28,-10.61,7.84,True,ToD,batch_contention_aware_ml,17.1,0.2516,False,True
GS-JOB-000303,data-engineering,ETL,IN-WB,7.395,52,2026-09-08T18:09:20.000345,2026-09-08T19:01:20.000345,750.0,5.54625,5.54625,0.0,0.0,0.394893,0.394893,0.0,0.0,32.91,32.91,0.0,0.0,True,ToD,batch_contention_aware_ml,74.3,0.9977,False,True
GS-JOB-000304,ml-platform,ANALYTICS,IN-PB,3.28,48,2026-09-08T18:09:20.000345,2026-09-08T18:57:20.000345,493.0,1.61704,1.61704,0.0,0.0,0.23616,0.23616,0.0,0.0,19.68,19.68,0.0,0.0,True,ToD,batch_contention_aware_ml,98.6,0.9977,False,True
GS-JOB-000305,operations,BACKUP,US-CA,2.354,64,2026-09-08T22:00:00,2026-09-08T23:04:00,209.0,0.491986,0.315436,0.0,0.0,0.334904,0.270286,-0.064617,-23.91,0.33,0.27,-0.06,3.84,True,ToD,batch_contention_aware_ml,77.1,0.2516,True,True
GS-JOB-000306,ml-platform,ANALYTICS,US-NY,1.32,24,2026-09-08T18:09:20.000345,2026-09-08T18:33:20.000345,346.0,0.45672,0.45672,0.0,0.0,0.27456,0.27456,0.0,0.0,0.27,0.27,0.0,0.0,True,Demand,batch_contention_aware_ml,54.3,0.9977,False,True
GS-JOB-000307,analytics,REPORT_GENERATION,US-TX,14.1,169,2026-09-08T19:00:00,2026-09-08T21:49:00,327.0,4.6107,4.794,0.1833,3.82,0.862864,0.862864,0.0,0.0,0.86,0.86,0.0,0.84,True,Flat,batch_contention_aware_ml,48.6,0.2516,False,True
GS-JOB-000308,analytics,IMAGE_PROCESSING,SE,49.88,258,2026-09-08T22:00:00,2026-09-09T02:18:00,15.0,0.7482,0.94772,0.19952,21.05,0.161112,0.161112,0.0,0.0,1.7,1.7,0.0,3.84,True,Demand,batch_contention_aware_ml,71.4,0.2516,False,True
GS-JOB-000309,ml-platform,ANALYTICS,AU-SA-Large,2.052,65,2026-09-08T18:09:20.000345,2026-09-08T19:14:20.000345,38.0,0.077976,0.077976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,55.7,0.9977,False,True
GS-JOB-000310,finance,REPORT_GENERATION,AU-SA-Small,10.406,145,2026-09-08T18:09:20.000345,2026-09-08T20:34:20.000345,38.0,0.395428,0.395428,0.0,0.0,0.608751,0.608751,0.0,0.0,0.94,0.94,0.0,0.0,True,ToD,batch_contention_aware_ml,31.4,0.9977,False,True
GS-JOB-000311,analytics,BACKUP,IN-TG,19.602,178,2026-09-08T18:09:20.000345,2026-09-08T21:07:20.000345,533.0,10.447866,10.447866,0.0,0.0,1.681852,1.681852,0.0,0.0,140.15,140.15,0.0,0.0,True,ToD,batch_contention_aware_ml,47.1,0.9977,False,True
GS-JOB-000312,finance,ETL,IN-GJ,4.599,44,2026-09-08T18:09:20.000345,2026-09-08T18:53:20.000345,651.0,2.993949,2.993949,0.0,0.0,0.220752,0.220752,0.0,0.0,18.4,18.4,0.0,0.0,True,ToD,batch_contention_aware_ml,37.1,0.9977,False,True
GS-JOB-000313,finance,REPORT_GENERATION,IN-WB,6.107,118,2026-09-09T05:00:00,2026-09-09T06:58:00,744.0,4.543608,4.58025,0.036642,0.8,0.546699,0.326114,-0.220585,-67.64,45.56,27.18,-18.38,10.84,True,ToD,batch_contention_aware_ml,20.0,0.2516,False,True
GS-JOB-000314,data-engineering,ETL,IN-PB,17.284,179,2026-09-08T20:00:00,2026-09-08T22:59:00,518.0,8.953112,8.521012,0.0,0.0,1.244448,1.244448,0.0,0.0,103.7,103.7,0.0,1.84,True,ToD,batch_contention_aware_ml,92.9,0.2516,True,True
GS-JOB-000315,data-engineering,ETL,US-CA,22.387,220,2026-09-08T18:09:20.000345,2026-09-08T21:49:20.000345,134.0,2.999858,2.999858,0.0,0.0,2.570475,2.570475,0.0,0.0,2.57,2.57,0.0,0.0,True,ToD,batch_contention_aware_ml,98.6,0.9977,False,True
GS-JOB-000316,ml-platform,DATA_PROCESSING,US-NY,2.739,50,2026-09-08T23:00:00,2026-09-08T23:50:00,347.0,0.950433,0.947694,0.0,0.0,0.569712,0.569712,0.0,0.0,0.57,0.57,0.0,4.84,True,Demand,batch_contention_aware_ml,14.3,0.2516,True,True
GS-JOB-000317,data-engineering,ETL,US-TX,10.302,121,2026-09-08T21:00:00,2026-09-08T23:01:00,342.0,3.523284,3.50268,0.0,0.0,0.630441,0.630441,0.0,0.0,0.63,0.63,0.0,2.84,True,Flat,batch_contention_aware_ml,97.1,0.2516,True,True
GS-JOB-000318,finance,REPORT_GENERATION,SE,5.684,59,2026-09-09T01:00:00,2026-09-09T01:59:00,15.0,0.08526,0.107996,0.022736,21.05,0.018359,0.018359,0.0,0.0,0.19,0.19,0.0,6.84,True,Demand,batch_contention_aware_ml,35.7,0.2516,True,True
GS-JOB-000319,operations,BACKUP,AU-SA-Large,13.124,116,2026-09-08T23:00:00,2026-09-09T00:56:00,44.0,0.577456,0.498712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,True,Demand,batch_contention_aware_ml,80.0,0.2516,True,True
GS-JOB-000320,finance,ETL,AU-SA-Small,25.364,224,2026-09-08T18:09:20.000345,2026-09-08T21:53:20.000345,38.0,0.963832,0.963832,0.0,0.0,1.483794,1.483794,0.0,0.0,2.28,2.28,0.0,0.0,True,ToD,batch_contention_aware_ml,52.9,0.9977,False,True
GS-JOB-000321,data-engineering,ETL,IN-TG,5.733,164,2026-09-08T18:09:20.000345,2026-09-08T20:53:20.000345,533.0,3.055689,3.055689,0.0,0.0,0.491891,0.491891,0.0,0.0,40.99,40.99,0.0,0.0,True,ToD,batch_contention_aware_ml,28.6,0.9977,False,True
GS-JOB-000322,data-engineering,ETL,IN-GJ,3.75,45,2026-09-08T18:09:20.000345,2026-09-08T18:54:20.000345,651.0,2.44125,2.44125,0.0,0.0,0.18,0.18,0.0,0.0,15.0,15.0,0.0,0.0,True,ToD,batch_contention_aware_ml,75.7,0.9977,False,True
GS-JOB-000323,ml-platform,DATA_PROCESSING,IN-WB,3.51,70,2026-09-09T14:00:00,2026-09-09T15:10:00,742.0,2.60442,2.6325,0.02808,1.07,0.461214,0.187434,-0.27378,-146.07,38.43,15.62,-22.81,19.84,True,ToD,batch_contention_aware_ml,8.6,0.9977,False,True
GS-JOB-000324,operations,BACKUP,IN-PB,6.608,67,2026-09-08T18:09:20.000345,2026-09-08T19:16:20.000345,493.0,3.257744,3.257744,0.0,0.0,0.475776,0.475776,0.0,0.0,39.65,39.65,0.0,0.0,True,ToD,batch_contention_aware_ml,17.1,0.9977,False,True
GS-JOB-000325,data-engineering,DATA_PROCESSING,US-CA,3.78,84,2026-09-08T18:09:20.000345,2026-09-08T19:33:20.000345,134.0,0.50652,0.50652,0.0,0.0,0.43402,0.43402,0.0,0.0,0.43,0.43,0.0,0.0,True,ToD,batch_contention_aware_ml,100.0,0.9977,True,True
GS-JOB-000326,data-engineering,BACKUP,US-NY,11.34,126,2026-09-08T18:09:20.000345,2026-09-08T20:15:20.000345,346.0,3.92364,3.92364,0.0,0.0,2.35872,2.35872,0.0,0.0,2.36,2.36,0.0,0.0,True,Demand,batch_contention_aware_ml,100.0,0.9977,True,True
GS-JOB-000327,operations,DATA_PROCESSING,US-TX,0.512,19,2026-09-08T18:09:20.000345,2026-09-08T18:28:20.000345,340.0,0.17408,0.17408,0.0,0.0,0.031332,0.031332,0.0,0.0,0.03,0.03,0.0,0.0,True,Flat,batch_contention_aware_ml,64.3,0.9977,True,True
GS-JOB-000328,finance,DATA_PROCESSING,SE,2.66,80,2026-09-08T18:09:20.000345,2026-09-08T19:29:20.000345,19.0,0.05054,0.05054,0.0,0.0,0.008592,0.008592,0.0,0.0,0.09,0.09,0.0,0.0,True,Demand,batch_contention_aware_ml,24.3,0.9977,False,True
GS-JOB-000329,operations,BACKUP,AU-SA-Large,5.159,40,2026-09-08T18:09:20.000345,2026-09-08T18:49:20.000345,38.0,0.196042,0.196042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,22.9,0.9977,False,True
GS-JOB-000330,data-engineering,ETL,AU-SA-Small,19.1,229,2026-09-08T18:09:20.000345,2026-09-08T21:58:20.000345,38.0,0.7258,0.7258,0.0,0.0,1.11735,1.11735,0.0,0.0,1.72,1.72,0.0,0.0,True,ToD,batch_contention_aware_ml,72.9,0.9977,False,True
GS-JOB-000331,operations,DATA_PROCESSING,IN-TG,1.44,48,2026-09-08T19:00:00,2026-09-08T19:48:00,549.0,0.79056,0.76752,0.0,0.0,0.123552,0.123552,0.0,0.0,10.3,10.3,0.0,0.84,True,ToD,batch_contention_aware_ml,98.6,0.2516,True,True
GS-JOB-000332,data-engineering,ETL,IN-GJ,11.28,72,2026-09-08T18:09:20.000345,2026-09-08T19:21:20.000345,651.0,7.34328,7.34328,0.0,0.0,0.54144,0.54144,0.0,0.0,45.12,45.12,0.0,0.0,True,ToD,batch_contention_aware_ml,31.4,0.9977,False,True
GS-JOB-000333,finance,ETL,IN-WB,9.398,76,2026-09-08T18:09:20.000345,2026-09-08T19:25:20.000345,750.0,7.0485,7.0485,0.0,0.0,0.501853,0.501853,0.0,0.0,41.82,41.82,0.0,0.0,True,ToD,batch_contention_aware_ml,62.9,0.9977,False,True
GS-JOB-000334,finance,REPORT_GENERATION,IN-PB,6.996,79,2026-09-08T18:09:20.000345,2026-09-08T19:28:20.000345,493.0,3.449028,3.449028,0.0,0.0,0.503712,0.503712,0.0,0.0,41.98,41.98,0.0,0.0,True,ToD,batch_contention_aware_ml,14.3,0.9977,False,True
GS-JOB-000335,data-engineering,ETL,US-CA,28.236,217,2026-09-08T18:09:20.000345,2026-09-08T21:46:20.000345,134.0,3.783624,3.783624,0.0,0.0,3.242058,3.242058,0.0,0.0,3.24,3.24,0.0,0.0,True,ToD,batch_contention_aware_ml,92.9,0.9977,False,True
GS-JOB-000336,operations,DATA_PROCESSING,US-NY,3.162,56,2026-09-09T07:00:00,2026-09-09T07:56:00,316.0,0.999192,1.094052,0.09486,8.67,0.657696,0.657696,0.0,0.0,0.66,0.66,0.0,12.84,True,Demand,batch_contention_aware_ml,31.4,0.2516,False,True
GS-JOB-000337,operations,REPORT_GENERATION,US-TX,10.92,126,2026-09-08T18:09:20.000345,2026-09-08T20:15:20.000345,340.0,3.7128,3.7128,0.0,0.0,0.66826,0.66826,0.0,0.0,0.67,0.67,0.0,0.0,True,Flat,batch_contention_aware_ml,28.6,0.9977,False,True
GS-JOB-000338,ml-platform,DATA_PROCESSING,SE,4.224,77,2026-09-08T22:00:00,2026-09-08T23:17:00,15.0,0.06336,0.080256,0.016896,21.05,0.013644,0.013644,0.0,0.0,0.14,0.14,0.0,3.84,True,Demand,batch_contention_aware_ml,82.9,0.2516,False,True
GS-JOB-000339,data-engineering,ETL,AU-SA-Large,20.658,188,2026-09-09T18:00:00,2026-09-09T21:08:00,43.0,0.888294,0.785004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.84,True,Demand,batch_contention_aware_ml,21.4,0.9977,True,True
GS-JOB-000340,finance,REPORT_GENERATION,AU-SA-Small,3.078,97,2026-09-08T18:09:20.000345,2026-09-08T19:46:20.000345,38.0,0.116964,0.116964,0.0,0.0,0.180063,0.180063,0.0,0.0,0.28,0.28,0.0,0.0,True,ToD,batch_contention_aware_ml,100.0,0.9977,False,True
GS-JOB-000341,data-engineering,ETL,IN-TG,10.71,92,2026-09-09T06:00:00,2026-09-09T07:32:00,388.0,4.15548,5.70843,1.55295,27.2,0.918918,0.918918,0.0,0.0,76.58,76.58,0.0,11.84,True,ToD,batch_contention_aware_ml,22.9,0.2516,False,True
GS-JOB-000342,finance,ETL,IN-GJ,3.503,68,2026-09-08T18:09:20.000345,2026-09-08T19:17:20.000345,651.0,2.280453,2.280453,0.0,0.0,0.168144,0.168144,0.0,0.0,14.01,14.01,0.0,0.0,True,ToD,batch_contention_aware_ml,11.4,0.9977,False,True
GS-JOB-000343,operations,DATA_PROCESSING,IN-WB,1.215,27,2026-09-08T18:09:20.000345,2026-09-08T18:36:20.000345,750.0,0.91125,0.91125,0.0,0.0,0.064881,0.064881,0.0,0.0,5.41,5.41,0.0,0.0,True,ToD,batch_contention_aware_ml,100.0,0.9977,False,True
GS-JOB-000344,data-engineering,ETL,IN-PB,24.64,211,2026-09-08T18:09:20.000345,2026-09-08T21:40:20.000345,493.0,12.14752,12.14752,0.0,0.0,1.77408,1.77408,0.0,0.0,147.84,147.84,0.0,0.0,True,ToD,batch_contention_aware_ml,41.4,0.9977,False,True
GS-JOB-000345,operations,BACKUP,US-CA,3.955,68,2026-09-08T21:00:00,2026-09-08T22:08:00,187.0,0.739585,0.52997,0.0,0.0,0.562678,0.454113,-0.108565,-23.91,0.56,0.45,-0.11,2.84,True,ToD,batch_contention_aware_ml,92.9,0.2516,True,True
GS-JOB-000346,analytics,DATA_PROCESSING,US-NY,1.675,40,2026-09-08T18:09:20.000345,2026-09-08T18:49:20.000345,346.0,0.57955,0.57955,0.0,0.0,0.3484,0.3484,0.0,0.0,0.35,0.35,0.0,0.0,True,Demand,batch_contention_aware_ml,22.9,0.9977,False,True
GS-JOB-000347,operations,BACKUP,US-TX,3.655,51,2026-09-08T18:09:20.000345,2026-09-08T19:00:20.000345,340.0,1.2427,1.2427,0.0,0.0,0.223671,0.223671,0.0,0.0,0.22,0.22,0.0,0.0,True,Flat,batch_contention_aware_ml,61.4,0.9977,True,True
GS-JOB-000348,analytics,DATA_PROCESSING,SE,0.798,23,2026-09-08T22:00:00,2026-09-08T22:23:00,15.0,0.01197,0.015162,0.003192,21.05,0.002578,0.002578,0.0,0.0,0.03,0.03,0.0,3.84,True,Demand,batch_contention_aware_ml,85.7,0.2516,False,True
GS-JOB-000349,data-engineering,ETL,AU-SA-Large,7.83,81,2026-09-09T18:00:00,2026-09-09T19:21:00,43.0,0.33669,0.29754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.84,True,Demand,batch_contention_aware_ml,15.7,0.9977,True,True
GS-JOB-000350,data-engineering,ETL,AU-SA-Small,8.155,140,2026-09-08T23:00:00,2026-09-09T01:20:00,44.0,0.35882,0.30989,0.0,0.0,0.477067,0.477067,0.0,0.0,0.73,0.73,0.0,4.84,True,ToD,batch_contention_aware_ml,91.4,0.2516,True,True
GS-JOB-000351,data-engineering,ETL,IN-TG,25.976,229,2026-09-08T19:00:00,2026-09-08T22:49:00,549.0,14.260824,13.845208,0.0,0.0,2.228741,2.228741,0.0,0.0,185.73,185.73,0.0,0.84,True,ToD,batch_contention_aware_ml,90.0,0.2516,True,True
GS-JOB-000352,finance,BACKUP,IN-GJ,2.482,44,2026-09-08T18:09:20.000345,2026-09-08T18:53:20.000345,651.0,1.615782,1.615782,0.0,0.0,0.119136,0.119136,0.0,0.0,9.93,9.93,0.0,0.0,True,ToD,batch_contention_aware_ml,40.0,0.9977,False,True
GS-JOB-000353,ml-platform,ML_TRAINING,IN-WB,164.004,415,2026-09-08T18:09:20.000345,2026-09-09T01:04:20.000345,750.0,123.003,123.003,0.0,0.0,8.757814,8.757814,0.0,0.0,729.82,729.82,0.0,0.0,True,ToD,batch_contention_aware_ml,14.3,0.9977,False,True
GS-JOB-000354,data-engineering,ETL,IN-PB,7.665,63,2026-09-08T19:00:00,2026-09-08T20:03:00,508.0,3.89382,3.778845,0.0,0.0,0.55188,0.55188,0.0,0.0,45.99,45.99,0.0,0.84,True,ToD,batch_contention_aware_ml,97.1,0.2516,True,True
GS-JOB-000355,operations,BACKUP,US-CA,6.425,154,2026-09-08T20:00:00,2026-09-08T22:34:00,174.0,1.11795,0.86095,0.0,0.0,0.737719,0.737719,0.0,0.0,0.74,0.74,0.0,1.84,True,ToD,batch_contention_aware_ml,100.0,0.2516,True,True
GS-JOB-000356,data-engineering,ETL,US-NY,9.15,110,2026-09-09T04:00:00,2026-09-09T05:50:00,331.0,3.02865,3.1659,0.13725,4.34,1.9032,1.9032,0.0,0.0,1.9,1.9,0.0,9.84,True,Demand,batch_contention_aware_ml,4.3,0.2516,False,True
GS-JOB-000357,analytics,IMAGE_PROCESSING,US-TX,22.746,134,2026-09-08T19:00:00,2026-09-08T21:14:00,327.0,7.437942,7.73364,0.295698,3.82,1.391964,1.391964,0.0,0.0,1.39,1.39,0.0,0.84,True,Flat,batch_contention_aware_ml,65.7,0.2516,False,True
GS-JOB-000358,operations,BACKUP,SE,12.628,172,2026-09-09T01:00:00,2026-09-09T03:52:00,15.0,0.18942,0.239932,0.050512,21.05,0.040788,0.040788,0.0,0.0,0.43,0.43,0.0,6.84,True,Demand,batch_contention_aware_ml,32.9,0.2516,True,True
GS-JOB-000359,ml-platform,ANALYTICS,AU-SA-Large,3.872,53,2026-09-08T18:09:20.000345,2026-09-08T19:02:20.000345,38.0,0.147136,0.147136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,17.1,0.9977,False,True
GS-JOB-000360,operations,DATA_PROCESSING,AU-SA-Small,3.395,58,2026-09-08T23:00:00,2026-09-08T23:58:00,44.0,0.14938,0.12901,0.0,0.0,0.198608,0.198608,0.0,0.0,0.31,0.31,0.0,4.84,True,ToD,batch_contention_aware_ml,85.7,0.2516,True,True
GS-JOB-000361,data-engineering,ANALYTICS,IN-TG,3.283,40,2026-09-08T18:09:20.000345,2026-09-08T18:49:20.000345,533.0,1.749839,1.749839,0.0,0.0,0.281681,0.281681,0.0,0.0,23.47,23.47,0.0,0.0,True,ToD,batch_contention_aware_ml,100.0,0.9977,True,True
GS-JOB-000362,finance,REPORT_GENERATION,IN-GJ,1.38,36,2026-09-08T18:09:20.000345,2026-09-08T18:45:20.000345,651.0,0.89838,0.89838,0.0,0.0,0.06624,0.06624,0.0,0.0,5.52,5.52,0.0,0.0,True,ToD,batch_contention_aware_ml,41.4,0.9977,False,True
GS-JOB-000363,ml-platform,IMAGE_PROCESSING,IN-WB,68.705,273,2026-09-08T18:09:20.000345,2026-09-08T22:42:20.000345,750.0,51.52875,51.52875,0.0,0.0,3.668847,3.668847,0.0,0.0,305.74,305.74,0.0,0.0,True,ToD,batch_contention_aware_ml,95.7,0.9977,False,True
